summary_level,include_stage_directions,play_id,play_title,section,act,scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,vader_std,dl_std
scene,true,richard-iii,Richard III,main,4,4,19,204,407,4908,21,-0.03094,0.0,-0.07824,-0.03977,0.4558,0.40473
scene,true,richard-iii,Richard III,main,4,5,20,7,16,170,2,0.16687,0.0,0.0506,0.04782,0.30565,0.35057
scene,true,richard-iii,Richard III,main,5,1,21,7,18,259,2,-0.23132,-0.17,-0.23749,-0.15378,0.46413,0.35885
scene,true,richard-iii,Richard III,main,5,2,22,7,15,224,2,0.19155,0.25,-0.09661,-0.01283,0.4825,0.40457
scene,true,richard-iii,Richard III,main,5,3,23,119,324,3219,38,0.01032,0.0,0.07483,0.02108,0.41966,0.42515
scene,true,richard-iii,Richard III,main,5,4,24,8,19,160,7,-0.10689,0.0,0.15646,0.13152,0.42463,0.42169
scene,true,richard-iii,Richard III,main,5,5,25,9,37,387,8,0.09412,0.0,0.02941,0.0057,0.49156,0.40781
play,true,romeo-and-juliet,Romeo and Juliet,,,,,1031,2857,28362,179,0.01264,0.0,-0.02778,-0.01059,0.41852,0.4044
act,true,romeo-and-juliet,Romeo and Juliet,prologue,0,,,3,8,123,2,-0.17044,-0.1806,-0.1563,0.00824,0.51829,0.2963
act,true,romeo-and-juliet,Romeo and Juliet,main,1,,,274,648,6676,40,0.07655,0.0,-0.01931,-0.00956,0.38857,0.37132
act,true,romeo-and-juliet,Romeo and Juliet,main,2,,,234,594,6291,31,0.15,0.0,0.01947,-0.00341,0.39484,0.39055
act,true,romeo-and-juliet,Romeo and Juliet,main,3,,,241,774,7450,43,-0.04751,0.0,-0.04879,-0.01987,0.43141,0.42066
act,true,romeo-and-juliet,Romeo and Juliet,main,4,,,155,422,3735,33,-0.01861,0.0,-0.03096,-0.00469,0.41224,0.42604
act,true,romeo-and-juliet,Romeo and Juliet,main,5,,,124,411,4087,30,-0.1377,0.0,-0.06411,-0.0124,0.40179,0.41675
scene,true,romeo-and-juliet,Romeo and Juliet,prologue,0,1,1,3,8,123,2,-0.17044,-0.1806,-0.1563,0.00824,0.51829,0.2963
scene,true,romeo-and-juliet,Romeo and Juliet,main,1,1,2,108,225,2282,14,-0.01217,0.0,-0.05437,-0.01795,0.41278,0.39007
scene,true,romeo-and-juliet,Romeo and Juliet,main,1,2,3,34,81,899,5,0.18739,0.0,0.05034,0.0205,0.3981,0.34903
scene,true,romeo-and-juliet,Romeo and Juliet,main,1,3,4,33,97,973,4,0.1275,0.0,-0.01614,-0.0051,0.33106,0.35273
scene,true,romeo-and-juliet,Romeo and Juliet,main,1,4,5,32,87,1073,3,0.11121,0.0,-0.10229,-0.044,0.34307,0.3296
scene,true,romeo-and-juliet,Romeo and Juliet,main,1,5,6,67,158,1449,14,0.0957,0.0,0.03866,0.0121,0.38293,0.37681
scene,true,romeo-and-juliet,Romeo and Juliet,main,2,,7,3,9,167,2,0.48603,0.7391,-0.06528,-0.0323,0.40991,0.259
scene,true,romeo-and-juliet,Romeo and Juliet,main,2,1,8,13,43,420,4,0.14786,0.0,0.09929,0.01233,0.38784,0.43985
scene,true,romeo-and-juliet,Romeo and Juliet,main,2,2,9,64,175,1889,6,0.18853,0.0,0.01543,-0.0105,0.44366,0.40519
scene,true,romeo-and-juliet,Romeo and Juliet,main,2,3,10,23,71,800,8,0.09146,0.0,-0.03561,-0.00559,0.45257,0.40957
scene,true,romeo-and-juliet,Romeo and Juliet,main,2,4,11,97,177,1873,5,0.133,0.0,0.03521,0.00921,0.34726,0.38927
scene,true,romeo-and-juliet,Romeo and Juliet,main,2,5,12,23,88,773,4,0.11704,0.0,-0.00107,-0.01501,0.31803,0.33994
scene,true,romeo-and-juliet,Romeo and Juliet,main,2,6,13,11,31,369,2,0.1627,0.0,0.05075,0.029,0.38751,0.3691
scene,true,romeo-and-juliet,Romeo and Juliet,main,3,1,14,76,200,1842,17,-0.10649,0.0,-0.03213,-0.00448,0.39755,0.39269
scene,true,romeo-and-juliet,Romeo and Juliet,main,3,2,15,27,134,1362,3,-0.15638,-0.05035,-0.08574,-0.05842,0.48276,0.48603
scene,true,romeo-and-juliet,Romeo and Juliet,main,3,3,16,49,155,1629,9,-0.03332,0.0,-0.06899,-0.03136,0.44256,0.42198
scene,true,romeo-and-juliet,Romeo and Juliet,main,3,4,17,10,39,334,2,0.15531,0.0,-0.03725,0.01701,0.29922,0.38729
scene,true,romeo-and-juliet,Romeo and Juliet,main,3,5,18,79,246,2283,12,0.01865,0.0,-0.03132,-0.01774,0.41825,0.40996
scene,true,romeo-and-juliet,Romeo and Juliet,main,4,1,19,37,84,1124,4,0.03125,0.0,-0.09479,-0.04152,0.47648,0.38546
scene,true,romeo-and-juliet,Romeo and Juliet,main,4,2,20,28,62,502,7,0.11468,0.0,0.02834,0.012,0.30682,0.33854
scene,true,romeo-and-juliet,Romeo and Juliet,main,4,3,21,9,48,583,4,-0.08355,0.0,-0.08392,-0.05209,0.45278,0.40666
scene,true,romeo-and-juliet,Romeo and Juliet,main,4,4,22,24,53,300,9,0.03985,0.0,0.07325,0.01823,0.24443,0.37072
scene,true,romeo-and-juliet,Romeo and Juliet,main,4,5,23,57,175,1226,9,-0.08966,0.0,-0.03836,-0.01271,0.42644,0.4848
scene,true,romeo-and-juliet,Romeo and Juliet,main,5,1,24,24,78,799,6,-0.06956,0.0,-0.02717,0.00632,0.41695,0.40919
scene,true,romeo-and-juliet,Romeo and Juliet,main,5,2,25,12,29,262,4,-0.10784,0.0,-0.10593,-0.01584,0.35302,0.40087
scene,true,romeo-and-juliet,Romeo and Juliet,main,5,3,26,88,304,3026,20,-0.15804,0.0,-0.0696,-0.01686,0.40132,0.42079
play,true,the-comedy-of-errors,The Comedy of Errors,,,,,676,1373,15877,67,-0.01383,0.0,-0.06094,-0.02568,0.37696,0.37597
act,true,the-comedy-of-errors,The Comedy of Errors,main,1,,,45,137,2156,8,-0.0034,0.0,-0.12606,-0.07936,0.43978,0.34314
act,true,the-comedy-of-errors,The Comedy of Errors,main,2,,,129,268,2923,9,-0.00223,0.0,-0.10233,-0.07817,0.35696,0.37043
act,true,the-comedy-of-errors,The Comedy of Errors,main,3,,,132,268,3035,9,0.0565,0.0,-0.02119,-0.01238,0.34647,0.36431
act,true,the-comedy-of-errors,The Comedy of Errors,main,4,,,214,390,4162,24,-0.0644,0.0,-0.02329,-0.012,0.37528,0.36652
act,true,the-comedy-of-errors,The Comedy of Errors,main,5,,,156,310,3601,17,-0.02568,0.0,-0.0781,-0.03902,0.38322,0.40819
scene,true,the-comedy-of-errors,The Comedy of Errors,main,1,1,1,14,62,1207,2,-0.04476,0.0,-0.16852,-0.21053,0.52519,0.36186
scene,true,the-comedy-of-errors,The Comedy of Errors,main,1,2,2,31,75,949,6,0.03079,0.0,-0.09096,-0.03901,0.3542,0.32511
scene,true,the-comedy-of-errors,The Comedy of Errors,main,2,1,3,43,103,1075,5,0.02438,0.0,-0.1108,-0.10239,0.35485,0.38211
scene,true,the-comedy-of-errors,The Comedy of Errors,main,2,2,4,86,165,1848,4,-0.01884,0.0,-0.09703,-0.07178,0.35834,0.36402
scene,true,the-comedy-of-errors,The Comedy of Errors,main,3,1,5,63,124,1365,2,0.03113,0.0,0.00611,0.00521,0.34395,0.3687
scene,true,the-comedy-of-errors,The Comedy of Errors,main,3,2,6,69,144,1670,7,0.07836,0.0,-0.0447,-0.02486,0.34833,0.3601
scene,true,the-comedy-of-errors,The Comedy of Errors,main,4,1,7,47,97,1062,6,-0.01691,0.0,0.00049,0.00169,0.26371,0.33343
scene,true,the-comedy-of-errors,The Comedy of Errors,main,4,2,8,39,71,673,5,-0.10081,0.0,-0.13986,-0.04299,0.42121,0.36529
scene,true,the-comedy-of-errors,The Comedy of Errors,main,4,3,9,32,71,872,5,-0.05253,0.0,-0.00212,0.00031,0.42797,0.34076
scene,true,the-comedy-of-errors,The Comedy of Errors,main,4,4,10,96,151,1555,8,-0.08337,0.0,0.0063,-0.00496,0.38723,0.39101
scene,true,the-comedy-of-errors,The Comedy of Errors,main,5,1,11,156,310,3601,17,-0.02568,0.0,-0.0781,-0.03902,0.38322,0.40819
play,true,the-merchant-of-venice,The Merchant of Venice,,,,,746,1893,23030,101,0.1179,0.0,-0.01634,-0.00792,0.39672,0.38145
act,true,the-merchant-of-venice,The Merchant of Venice,main,1,,,121,300,4348,12,0.12605,0.0,-0.07024,-0.02601,0.43079,0.34221
act,true,the-merchant-of-venice,The Merchant of Venice,main,2,,,206,542,5870,45,0.1194,0.0,0.01468,0.01293,0.35913,0.36746
act,true,the-merchant-of-venice,The Merchant of Venice,main,3,,,161,466,5804,20,0.1144,0.0,-0.04741,-0.01764,0.4337,0.40773
act,true,the-merchant-of-venice,The Merchant of Venice,main,4,,,155,359,4245,13,0.08763,0.0,0.01167,-0.00718,0.38998,0.38326
act,true,the-merchant-of-venice,The Merchant of Venice,main,5,,,103,226,2763,11,0.15876,0.0,0.00039,-0.0031,0.36434,0.3953
scene,true,the-merchant-of-venice,The Merchant of Venice,main,1,1,1,37,102,1609,5,0.14016,0.0,-0.06285,-0.05569,0.46057,0.36157
scene,true,the-merchant-of-venice,The Merchant of Venice,main,1,2,2,33,78,1222,3,0.10952,0.0,-0.11795,-0.0555,0.42327,0.35735
scene,true,the-merchant-of-venice,The Merchant of Venice,main,1,3,3,51,120,1517,4,0.1248,0.0,-0.04551,-0.00925,0.41228,0.31387
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,1,4,10,28,432,4,0.26934,0.34,-0.03087,-0.00282,0.39813,0.38676
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,2,5,69,161,1752,8,0.11001,0.0,0.03969,0.0523,0.34107,0.38655
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,3,6,7,22,182,3,0.01919,0.0,0.00271,0.00791,0.38629,0.39896
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,4,7,24,36,325,5,0.19076,0.0,0.03474,0.05565,0.32838,0.33412
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,5,8,20,51,524,5,0.00565,0.0,-0.05311,-0.04059,0.28744,0.35751
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,6,9,31,70,592,8,0.16681,0.0,0.04538,-0.00715,0.38503,0.36348
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,7,10,10,62,759,4,0.12084,0.0,-0.01916,-0.00414,0.38024,0.32649
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,8,11,13,37,438,2,0.16458,0.0,-0.02358,-0.01273,0.38286,0.42247
scene,true,the-merchant-of-venice,The Merchant of Venice,main,2,9,12,22,75,866,6,0.08833,0.0,0.03615,-0.00112,0.35843,0.3445
scene,true,the-merchant-of-venice,The Merchant of Venice,main,3,1,13,46,117,1176,6,-0.03711,0.0,-0.09828,-0.0502,0.40546,0.38149
scene,true,the-merchant-of-venice,The Merchant of Venice,main,3,2,14,53,199,2898,3,0.21946,0.0772,-0.03341,-0.02066,0.45798,0.42755
scene,true,the-merchant-of-venice,The Merchant of Venice,main,3,3,15,12,38,349,3,-0.04215,0.0,-0.11356,-0.07678,0.36522,0.42564
scene,true,the-merchant-of-venice,The Merchant of Venice,main,3,4,16,18,45,671,4,0.19707,0.0,0.07637,0.04332,0.37642,0.38718
scene,true,the-merchant-of-venice,The Merchant of Venice,main,3,5,17,32,67,710,4,0.10021,0.0,-0.04579,0.00138,0.38059,0.38398
scene,true,the-merchant-of-venice,The Merchant of Venice,main,4,1,18,144,338,4043,9,0.08504,0.0,0.00951,-0.01064,0.39529,0.38572
scene,true,the-merchant-of-venice,The Merchant of Venice,main,4,2,19,11,21,202,4,0.12932,0.0,0.04633,0.02553,0.29575,0.34773
scene,true,the-merchant-of-venice,The Merchant of Venice,main,5,1,20,103,226,2763,11,0.15876,0.0,0.00039,-0.0031,0.36434,0.3953
play,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,,,,,1211,2428,24926,159,0.08151,0.0,0.02552,0.00944,0.37016,0.37388
act,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,,,279,515,5020,26,0.09969,0.0,0.0644,0.01421,0.36799,0.36305
act,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,,,237,513,5753,29,0.116,0.0,0.02943,0.00947,0.39765,0.39398
act,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,,,317,625,6177,46,0.10115,0.0,0.02975,0.01212,0.36754,0.39035
act,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,,,259,505,4908,33,0.04019,0.0,-0.0021,0.00155,0.3301,0.34431
act,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,,,119,270,3068,25,0.01309,0.0,-0.01423,0.00483,0.38373,0.36379
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,1,1,148,250,2494,10,0.13022,0.0,0.04654,0.00735,0.36424,0.36316
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,2,2,5,11,96,2,0.11864,0.0,0.0521,0.02506,0.17019,0.23153
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,3,3,51,100,961,5,0.05282,0.0,0.05599,0.04825,0.39105,0.35548
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,4,4,75,154,1469,9,0.07922,0.0,0.09974,0.02253,0.36709,0.37559
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,1,5,90,198,2179,13,0.08782,0.0,-0.02684,-0.00432,0.36697,0.36613
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,2,6,96,227,2795,11,0.14389,0.0,0.05393,0.01608,0.40759,0.40145
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,3,7,51,88,779,5,0.10743,0.0,0.09284,0.08133,0.43609,0.42242
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,1,8,56,102,1034,7,0.13204,0.0,0.14439,0.14427,0.4,0.38416
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,2,9,40,83,781,8,0.14471,0.0,0.04888,0.02479,0.32012,0.36252
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,3,10,112,217,2015,14,0.07502,0.0,-0.00019,0.00048,0.37195,0.40078
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,4,11,55,103,1011,8,0.20646,0.0772,0.04976,0.03993,0.35528,0.39624
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,5,12,54,120,1336,9,0.00164,0.0,-0.04395,-0.01086,0.34593,0.3716
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,1,13,51,79,514,2,0.02709,0.0,0.02234,0.00101,0.30615,0.32736
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,2,14,104,207,1902,13,1e-05,0.0,-0.01309,-0.00149,0.33703,0.35927
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,3,15,6,14,117,2,0.01891,0.0,0.00579,0.05586,0.17878,0.27394
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,4,16,31,61,851,4,0.04495,0.0,-0.06548,-0.00893,0.3355,0.37156
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,5,17,57,113,1040,10,0.07101,0.0,0.01439,0.00664,0.34378,0.33313
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,6,18,10,31,484,2,0.22973,0.2732,0.07015,0.04787,0.27242,0.29451
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,1,19,10,28,313,4,0.02793,0.0,0.14083,0.08225,0.23687,0.33086
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,2,20,6,14,153,2,0.03332,0.0,-0.01878,0.02174,0.36746,0.24613
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,3,21,14,20,208,3,-0.00514,0.0,-0.02368,0.01872,0.41673,0.28225
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,4,22,3,5,55,2,0.0211,0.0,0.11718,0.04722,0.38762,0.251
scene,true,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,5,23,86,203,2339,14,0.01124,0.0,-0.03761,-0.00953,0.40061,0.38033
play,true,the-taming-of-the-shrew,The Taming of the Shrew,,,,,1054,2163,23257,134,0.10058,0.0,0.02087,0.00463,0.3826,0.38358
act,true,the-taming-of-the-shrew,The Taming of the Shrew,prologue,0,,,96,217,2454,17,0.12966,0.0,0.02037,0.01003,0.39013,0.37928
act,true,the-taming-of-the-shrew,The Taming of the Shrew,main,1,,,168,395,4699,15,0.1625,0.0,0.04009,0.00258,0.39797,0.374
act,true,the-taming-of-the-shrew,The Taming of the Shrew,main,2,,,158,338,3783,17,0.10786,0.0,0.01318,-0.00641,0.37921,0.36901
act,true,the-taming-of-the-shrew,The Taming of the Shrew,main,3,,,131,249,3029,15,0.05971,0.0,-0.01424,-0.01209,0.35593,0.36826
act,true,the-taming-of-the-shrew,The Taming of the Shrew,main,4,,,300,629,6337,41,0.08696,0.0,0.03937,0.01202,0.37749,0.38549
act,true,the-taming-of-the-shrew,The Taming of the Shrew,main,5,,,201,335,2955,29,0.05736,0.0,-0.00236,0.00719,0.38289,0.41748
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,prologue,0,1,1,96,217,2454,17,0.12966,0.0,0.02037,0.01003,0.39013,0.37928
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,1,1,2,76,193,2250,10,0.17681,0.0,0.04328,0.00678,0.39956,0.37804
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,1,2,3,92,202,2449,5,0.14882,0.0,0.03703,-0.00114,0.39695,0.37101
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,2,1,4,158,338,3783,17,0.10786,0.0,0.01318,-0.00641,0.37921,0.36901
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,3,1,5,35,65,840,4,0.04872,0.0,0.0275,0.01965,0.36684,0.36136
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,3,2,6,96,184,2189,11,0.06358,0.0,-0.02898,-0.02485,0.35294,0.37051
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,4,1,7,87,188,1816,16,0.0082,0.0,-0.02349,-0.013,0.34739,0.38446
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,4,2,8,55,106,1099,7,0.16278,0.0,0.10822,0.04793,0.37296,0.40433
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,4,3,9,84,182,1743,7,0.02364,0.0,-0.03033,-0.01047,0.38485,0.39486
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,4,4,10,43,89,904,7,0.16735,0.0,0.12354,0.07406,0.32148,0.31647
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,4,5,11,31,64,775,4,0.26103,0.2841,0.19113,0.20952,0.42525,0.3392
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,5,1,12,93,158,1223,17,0.00095,0.0,0.00088,0.00621,0.38852,0.42418
scene,true,the-taming-of-the-shrew,The Taming of the Shrew,main,5,2,13,108,177,1732,12,0.10772,0.0,-0.00526,0.01168,0.37169,0.41259
play,true,the-tempest,The Tempest,,,,,747,1799,21121,101,0.06415,0.0,-0.00522,-0.0047,0.40321,0.41349
act,true,the-tempest,The Tempest,main,1,,,201,522,6118,24,0.03266,0.0,-0.00758,-0.00993,0.38352,0.42361
act,true,the-tempest,The Tempest,main,2,,,220,482,5175,18,0.0658,0.0,-0.03792,-0.01527,0.38347,0.40118
act,true,the-tempest,The Tempest,main,3,,,136,323,3806,19,0.06537,0.0,-0.02418,-0.00722,0.43567,0.40221
act,true,the-tempest,The Tempest,main,4,,,95,236,2589,22,0.08536,0.0,0.05084,0.05131,0.41632,0.40133
act,true,the-tempest,The Tempest,main,5,,,95,236,3433,18,0.10756,0.0,0.03664,0.01222,0.4229,0.43653
scene,true,the-tempest,The Tempest,main,1,1,1,44,95,772,14,-0.00576,0.0,0.05135,0.01349,0.35581,0.406
scene,true,the-tempest,The Tempest,main,1,2,2,157,427,5346,10,0.04121,0.0,-0.02069,-0.01717,0.3893,0.42678
scene,true,the-tempest,The Tempest,main,2,1,3,166,304,3192,7,0.09172,0.0,-0.05538,-0.03339,0.36313,0.39
scene,true,the-tempest,The Tempest,main,2,2,4,54,178,1983,11,0.02153,0.0,-0.0081,0.0032,0.41322,0.41902
scene,true,the-tempest,The Tempest,main,3,1,5,29,78,1036,4,0.26015,0.3182,-0.03217,-0.02411,0.43872,0.43277
scene,true,the-tempest,The Tempest,main,3,2,6,70,154,1439,4,-0.00778,0.0,-0.01649,-0.00238,0.40389,0.40474
scene,true,the-tempest,The Tempest,main,3,3,7,37,91,1331,11,0.02224,0.0,-0.03033,-0.00722,0.43954,0.37399
scene,true,the-tempest,The Tempest,main,4,1,8,95,236,2589,22,0.08536,0.0,0.05084,0.05131,0.41632,0.40133
scene,true,the-tempest,The Tempest,main,5,1,9,92,226,3267,16,0.10096,0.0,0.05034,0.01469,0.42467,0.43297
scene,true,the-tempest,The Tempest,main,5,,10,3,10,166,2,0.25666,0.0009,-0.27305,-0.35047,0.36782,0.4216
play,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,,,,,961,1985,19775,92,0.11652,0.0,-0.01823,-0.0083,0.4053,0.39809
act,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,1,,,181,341,3487,16,0.13647,0.0,-0.04085,-0.01748,0.40639,0.38348
act,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,,,301,608,5747,27,0.14314,0.0,-0.00136,-0.00329,0.38012,0.4077
act,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,3,,,180,376,4070,13,0.07839,0.0,-0.05987,-0.02821,0.40077,0.37954
act,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,4,,,185,413,4179,21,0.10348,0.0,-0.00773,0.00574,0.43987,0.40028
act,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,5,,,114,247,2292,15,0.1033,0.0,0.01732,0.00568,0.40765,0.41382
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,1,1,1,72,129,1390,5,0.11723,0.0,-0.12054,-0.13077,0.43865,0.38371
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,1,2,2,80,141,1305,6,0.11635,0.0,-0.00944,-0.0099,0.38259,0.37674
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,1,3,3,29,71,792,5,0.2114,0.0,0.04158,0.01632,0.38781,0.37494
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,1,4,97,169,1550,4,0.21014,0.0,0.02063,-0.0116,0.33225,0.40318
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,2,5,14,29,205,4,0.17514,0.0,-0.00377,0.01018,0.3686,0.42708
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,3,6,18,69,600,3,-0.08276,0.0,0.00591,-0.00213,0.30028,0.46821
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,4,7,107,198,1792,10,0.17001,0.0,-0.01882,0.00598,0.39095,0.37498
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,5,8,35,54,429,2,0.04895,0.0,-0.05047,-0.02895,0.31322,0.44747
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,6,9,3,30,409,2,0.21113,0.17615,0.02258,-0.01954,0.51942,0.44617
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,7,10,27,59,762,2,0.1612,0.0,0.01975,0.02228,0.43551,0.39762
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,3,1,11,146,313,3233,10,0.073,0.0,-0.05325,-0.0204,0.38245,0.36983
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,3,2,12,34,63,837,3,0.10516,0.0,-0.0928,-0.18086,0.48431,0.42622
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,4,1,13,41,69,605,3,-0.06073,0.0,-0.05071,-0.008,0.408,0.40224
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,4,2,14,72,143,1331,8,0.20095,0.0,0.00727,0.01993,0.428,0.40101
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,4,3,15,15,36,395,3,0.20544,0.0386,0.05363,0.03499,0.41503,0.42184
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,4,4,16,57,165,1848,7,0.06542,0.0,-0.01615,-0.00771,0.44532,0.39541
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,5,1,17,7,16,110,3,0.12398,0.0,0.00137,-0.03507,0.22383,0.31235
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,5,2,18,42,61,493,6,0.05954,0.0,-0.07054,-0.01943,0.31336,0.3502
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,5,3,19,9,16,123,2,0.04818,0.0,0.18821,0.15591,0.16432,0.33052
scene,true,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,5,4,20,56,154,1566,4,0.12421,0.0,0.03603,0.03684,0.46856,0.44773
play,true,the-winters-tale,The Winter's Tale,,,,,822,2003,24282,75,0.06799,0.0,-0.03433,-0.02331,0.39833,0.41319
act,true,the-winters-tale,The Winter's Tale,main,1,,,130,354,4282,8,0.06941,0.0,-0.05562,-0.04461,0.40942,0.41375
